Title,,Vader,Link,Media,Date
Major Indonesian Islamic organization declares crypto 'haram'  or forbidden,,"{'neg': 0.237, 'neu': 0.763, 'pos': 0.0, 'compound': -0.4215}",https://www.investing.com/news/cryptocurrency-news/10/news/cryptocurrency-news/major-indonesian-islamic-organization-declares-crypto-haram--or-forbidden-2660362,Cointelegraph,29.Oct.21
Fight over Greenidge miner's legal threats to activists over _alse' claims ,,"{'neg': 0.362, 'neu': 0.537, 'pos': 0.101, 'compound': -0.5994}",https://www.investing.com/news/cryptocurrency-news/10/news/cryptocurrency-news/fight-over-greenidge-miners-legal-threats-to-activists-over-false-claims-2660348,Cointelegraph,29.Oct.21
TradeStars brings a Revolutionary Fantasy Sports Platform for you to Play to Earn this T20I Cricket World Cup,,"{'neg': 0.0, 'neu': 0.876, 'pos': 0.124, 'compound': 0.34}",https://www.investing.com/news/cryptocurrency-news/10/news/cryptocurrency-news/tradestars-brings-a-revolutionary-fantasy-sports-platform-for-you-to-play-to-earn-this-t20i-cricket-world-cup-2660336,CoinQuora,29.Oct.21
"THORChain (RUNE): Price Updates, Recent Developments, Future Events, Community",,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",https://www.investing.com/news/cryptocurrency-news/10/news/cryptocurrency-news/thorchain-rune-price-updates-recent-developments-future-events-community-2660291,DailyCoin,29.Oct.21
Immersive cooling tech could help Bitcoin mining go green by 2030 ,,"{'neg': 0.0, 'neu': 0.787, 'pos': 0.213, 'compound': 0.4019}",https://www.investing.com/news/cryptocurrency-news/10/news/cryptocurrency-news/immersive-cooling-tech-could-help-bitcoin-mining-go-green-by-2030-2660285,Cointelegraph,29.Oct.21
Ethereum hits new ATH after Altair upgrade shows clear path to the merge ,,"{'neg': 0.0, 'neu': 0.822, 'pos': 0.178, 'compound': 0.3818}",https://www.investing.com/news/cryptocurrency-news/10/news/cryptocurrency-news/ethereum-hits-new-ath-after-altair-upgrade-shows-clear-path-to-the-merge-2660277,Cointelegraph,29.Oct.21
Crypto.com Launches a Campaign To Introduce Its Platform to the World,,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",https://www.investing.com/news/cryptocurrency-news/10/news/cryptocurrency-news/cryptocom-launches-a-campaign-to-introduce-its-platform-to-the-world-2660272,CoinQuora,29.Oct.21
Cathie Wood's ARK snaps up $80M Robinhood shares after crypto led price dip,,"{'neg': 0.0, 'neu': 0.845, 'pos': 0.155, 'compound': 0.296}",https://www.investing.com/news/cryptocurrency-news/10/news/cryptocurrency-news/cathie-woods-ark-snaps-up-80m-robinhood-shares-after-crypto-led-price-dip-2660243,Cointelegraph,29.Oct.21
"MicroStrategy added 9,000 BTC last quarter, its stash is now worth $7 billion ",,"{'neg': 0.0, 'neu': 0.863, 'pos': 0.137, 'compound': 0.2263}",https://www.investing.com/news/cryptocurrency-news/10/news/cryptocurrency-news/microstrategy-added-9000-btc-last-quarter-its-stash-is-now-worth-7-billion-2660235,Cointelegraph,28.Oct.21
XRP Climbs 10% In a Green Day,,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",https://www.investing.com/news/cryptocurrency-news/10/news/cryptocurrency-news/xrp-climbs-10-in-a-green-day-2660192,Investing.com,28.Oct.21
"Bitcoin hodling rate reaches 9-month high, boosting hopes of 'bull flag' rally to $70K",,"{'neg': 0.0, 'neu': 0.632, 'pos': 0.368, 'compound': 0.6597}",https://www.investing.com/news/cryptocurrency-news/10/news/cryptocurrency-news/bitcoin-hodling-rate-reaches-9month-high-boosting-hopes-of-bull-flag-rally-to-70k-2660181,Cointelegraph,28.Oct.21
Meme coin mania triggers triple-digit gains from Binance Smart Chain-based altcoins,,"{'neg': 0.0, 'neu': 0.638, 'pos': 0.362, 'compound': 0.6249}",https://www.investing.com/news/cryptocurrency-news/10/news/cryptocurrency-news/meme-coin-mania-triggers-tripledigit-gains-from-binance-smart-chainbased-altcoins-2660170,Cointelegraph,28.Oct.21
Ethereum Climbs 11% In Rally,,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",https://www.investing.com/news/cryptocurrency-news/10/news/cryptocurrency-news/ethereum-climbs-11-in-rally-2660164,Investing.com,28.Oct.21
Ethereum Climbs 10% In Rally,,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",https://www.investing.com/news/cryptocurrency-news/10/news/cryptocurrency-news/ethereum-climbs-10-in-rally-2660163,Investing.com,28.Oct.21
"Shanghai Man: Inside Blockchain Week_ private parties, Vitalik_ speech, and Gate.io climbs the ranks",,"{'neg': 0.0, 'neu': 0.828, 'pos': 0.172, 'compound': 0.4019}",https://www.investing.com/news/cryptocurrency-news/10/news/cryptocurrency-news/shanghai-man-inside-blockchain-weeks-private-parties-vitaliks-speech-and-gateio-climbs-the-ranks-2660159,Cointelegraph,28.Oct.21
Voyager Digital announces $75M strategic investment from Alameda Research,,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",https://www.investing.com/news/cryptocurrency-news/11/news/cryptocurrency-news/voyager-digital-announces-75m-strategic-investment-from-alameda-research-2660154,Cointelegraph,28.Oct.21
3 reasons why Curve (CRV) price is trending toward a new 1-year high,,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",https://www.investing.com/news/cryptocurrency-news/11/news/cryptocurrency-news/3-reasons-why-curve-crv-price-is-trending-toward-a-new-1year-high-2660146,Cointelegraph,28.Oct.21
Central Bank of Sri Lanka completes proof-of-concept KYC platform,,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",https://www.investing.com/news/cryptocurrency-news/11/news/cryptocurrency-news/central-bank-of-sri-lanka-completes-proofofconcept-kyc-platform-2660138,Cointelegraph,28.Oct.21
Decentralized design platform Moralis raises $13.4M in seed funding from EQT Ventures,,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",https://www.investing.com/news/cryptocurrency-news/11/news/cryptocurrency-news/decentralized-design-platform-moralis-raises-134m-in-seed-funding-from-eqt-ventures-2660130,Cointelegraph,28.Oct.21
More than 40 digital currency ETFs await US regulatory approval,,"{'neg': 0.0, 'neu': 0.64, 'pos': 0.36, 'compound': 0.5423}",https://www.investing.com/news/cryptocurrency-news/11/news/cryptocurrency-news/more-than-40-digital-currency-etfs-await-us-regulatory-approval-2660120,Cointelegraph,28.Oct.21
Blockchain platform Alchemy raises 250M in Series C led by Andreessen Horowitz ,,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",https://www.investing.com/news/cryptocurrency-news/11/news/cryptocurrency-news/blockchain-platform-alchemy-raises-250m-in-series-c-led-by-andreessen-horowitz-2660116,Cointelegraph,28.Oct.21
Data shows Ethereum bulls expect a new ATH after Friday_ $1.25B ETH options expiry ,,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",https://www.investing.com/news/cryptocurrency-news/11/news/cryptocurrency-news/data-shows-ethereum-bulls-expect-a-new-ath-after-fridays-125b-eth-options-expiry-2660106,Cointelegraph,28.Oct.21
"El Salvador buys the dip, adds nearly $25 million worth of Bitcoin to its stash",,"{'neg': 0.0, 'neu': 0.881, 'pos': 0.119, 'compound': 0.2263}",https://www.investing.com/news/cryptocurrency-news/11/news/cryptocurrency-news/el-salvador-buys-the-dip-adds-nearly-25-million-worth-of-bitcoin-to-its-stash-2660097,BTC Peers,28.Oct.21
Bitcoin hash rate attains new high as effects on China_ mining ban begins to cool off,,"{'neg': 0.181, 'neu': 0.704, 'pos': 0.116, 'compound': -0.3182}",https://www.investing.com/news/cryptocurrency-news/11/news/cryptocurrency-news/bitcoin-hash-rate-attains-new-high-as-effects-on-chinas-mining-ban-begins-to-cool-off-2660096,BTC Peers,28.Oct.21
Ivy League Institute adopts crypto for payment of tuition,,"{'neg': 0.0, 'neu': 0.825, 'pos': 0.175, 'compound': 0.1779}",https://www.investing.com/news/cryptocurrency-news/11/news/cryptocurrency-news/ivy-league-institute-adopts-crypto-for-payment-of-tuition-2660094,BTC Peers,28.Oct.21
Mastercard is preparing its infrastructure for the deployment of CBDCs,,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",https://www.investing.com/news/cryptocurrency-news/11/news/cryptocurrency-news/mastercard-is-preparing-its-infrastructure-for-the-deployment-of-cbdcs-2660090,Cointelegraph,28.Oct.21
LinkedIn reports crypto and blockchain job listings have surged 615% since August 2020,,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",https://www.investing.com/news/cryptocurrency-news/11/news/cryptocurrency-news/linkedin-reports-crypto-and-blockchain-job-listings-have-surged-615-since-august-2020-2660061,Cointelegraph,28.Oct.21
Thailand_ biggest shopping center pilots cryptocurrency payments,,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",https://www.investing.com/news/cryptocurrency-news/11/news/cryptocurrency-news/thailands-biggest-shopping-center-pilots-cryptocurrency-payments-2660052,BTC Peers,28.Oct.21
Coinbase regains #1 position on Apple App Store as Crypto.com jumps to third ,,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",https://www.investing.com/news/cryptocurrency-news/11/news/cryptocurrency-news/coinbase-regains-1-position-on-apple-app-store-as-cryptocom-jumps-to-third-2659962,Cointelegraph,28.Oct.21
BREAKING: Facebook rebrands to Meta as focus expands beyond social media ,,"{'neg': 0.0, 'neu': 0.877, 'pos': 0.123, 'compound': 0.1027}",https://www.investing.com/news/cryptocurrency-news/11/news/cryptocurrency-news/breaking-facebook-rebrands-to-meta-as-focus-expands-beyond-social-media-2659907,Cointelegraph,28.Oct.21
Supply chain woes and the growth of Web 3 back OriginTrail_ fresh ATH,,"{'neg': 0.163, 'neu': 0.562, 'pos': 0.275, 'compound': 0.25}",https://www.investing.com/news/cryptocurrency-news/11/news/cryptocurrency-news/supply-chain-woes-and-the-growth-of-web-3-back-origintrails-fresh-ath-2659830,Cointelegraph,28.Oct.21
XDEFI Wallet integrates Terra and launches liquidity program,,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",https://www.investing.com/news/cryptocurrency-news/11/news/cryptocurrency-news/xdefi-wallet-integrates-terra-and-launches-liquidity-program-2659745,Cointelegraph,28.Oct.21
Project Serum allocates $100M to liquidity mining ,,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",https://www.investing.com/news/cryptocurrency-news/12/news/cryptocurrency-news/project-serum-allocates-100m-to-liquidity-mining-2659724,Cointelegraph,28.Oct.21
Indian government is reportedly considering regulating crypto as a commodity,,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",https://www.investing.com/news/cryptocurrency-news/12/news/cryptocurrency-news/indian-government-is-reportedly-considering-regulating-crypto-as-a-commodity-2659694,Cointelegraph,28.Oct.21
Is Bitcoin price mimicking the 2017 bull run? Find out on The Market Report with ETF expert Eric Balchunas,,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",https://www.investing.com/news/cryptocurrency-news/12/news/cryptocurrency-news/is-bitcoin-price-mimicking-the-2017-bull-run-find-out-on-the-market-report-with-etf-expert-eric-balchunas-2659673,Cointelegraph,28.Oct.21
FATF includes DeFi in guidance for crypto service providers,,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",https://www.investing.com/news/cryptocurrency-news/12/news/cryptocurrency-news/fatf-includes-defi-in-guidance-for-crypto-service-providers-2659655,Cointelegraph,28.Oct.21
All Kind of Tanks with Crypto on Blockchain. Is There a Place for World of Tanks?,,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",https://www.investing.com/news/cryptocurrency-news/12/news/cryptocurrency-news/all-kind-of-tanks-with-crypto-on-blockchain-is-there-a-place-for-world-of-tanks-2659642,DailyCoin,28.Oct.21
THORChain concludes 2 security audits following summer exploits ,,"{'neg': 0.222, 'neu': 0.556, 'pos': 0.222, 'compound': 0.0}",https://www.investing.com/news/cryptocurrency-news/12/news/cryptocurrency-news/thorchain-concludes-2-security-audits-following-summer-exploits-2659568,Cointelegraph,28.Oct.21
Crypto.com Exchange Integrates With Solana,,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",https://www.investing.com/news/cryptocurrency-news/12/news/cryptocurrency-news/cryptocom-exchange-integrates-with-solana-2659495,CoinQuora,28.Oct.21
"Crypto Aggregator, BitKan, Features Ultimate Grid Trading Bot Strategy",,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",https://www.investing.com/news/cryptocurrency-news/12/news/cryptocurrency-news/crypto-aggregator-bitkan-features-ultimate-grid-trading-bot-strategy-2659493,CoinQuora,28.Oct.21
Dogecoin jumps 44% in one day as traders rotate Shiba Inu profits into DOGE,,"{'neg': 0.0, 'neu': 0.818, 'pos': 0.182, 'compound': 0.4404}",https://www.investing.com/news/cryptocurrency-news/12/news/cryptocurrency-news/dogecoin-jumps-44-in-one-day-as-traders-rotate-shiba-inu-profits-into-doge-2659487,Cointelegraph,28.Oct.21
Biconomy raises $11.5M through CoinList token sale ,,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",https://www.investing.com/news/cryptocurrency-news/12/news/cryptocurrency-news/biconomy-raises-115m-through-coinlist-token-sale-2659475,Cointelegraph,28.Oct.21
"Hashed-backed DeFi Platform Krystal Debuts Token Launchpad, KrystalGO",,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",https://www.investing.com/news/cryptocurrency-news/12/news/cryptocurrency-news/hashedbacked-defi-platform-krystal-debuts-token-launchpad-krystalgo-2659413,DailyCoin,28.Oct.21
"World_ Fastest Growing Cryptocurrency Platform, Crypto.com, Launches Campaign Introducing Platform to Global Consumers",,"{'neg': 0.0, 'neu': 0.876, 'pos': 0.124, 'compound': 0.1779}",https://www.investing.com/news/cryptocurrency-news/12/news/cryptocurrency-news/worlds-fastest-growing-cryptocurrency-platform-cryptocom-launches-campaign-introducing-platform-to-global-consumers-2659412,DailyCoin,28.Oct.21
Immutable X Partners With ESL Gaming To Launch A Next Generation NFT Collectible Platform For CS:GO Fans Worldwide,,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",https://www.investing.com/news/cryptocurrency-news/12/news/cryptocurrency-news/immutable-x-partners-with-esl-gaming-to-launch-a-next-generation-nft-collectible-platform-for-csgo-fans-worldwide-2659411,DailyCoin,28.Oct.21
Binance Recruits First Chief Communications Officer As It Continues Evolution Into a Global Financial Institution,,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",https://www.investing.com/news/cryptocurrency-news/12/news/cryptocurrency-news/binance-recruits-first-chief-communications-officer-as-it-continues-evolution-into-a-global-financial-institution-2659379,DailyCoin,28.Oct.21
Crypto exchange Bitfinex testing new AML compliance tool,,"{'neg': 0.0, 'neu': 0.577, 'pos': 0.423, 'compound': 0.7297}",https://www.investing.com/news/cryptocurrency-news/12/news/cryptocurrency-news/crypto-exchange-bitfinex-testing-new-aml-compliance-tool-2659365,Cointelegraph,28.Oct.21
"XDEFI Wallet Integrates Terra, Partners With Pylon Protocol To Support Terra Ecosystem",,"{'neg': 0.0, 'neu': 0.803, 'pos': 0.197, 'compound': 0.4019}",https://www.investing.com/news/cryptocurrency-news/12/news/cryptocurrency-news/xdefi-wallet-integrates-terra-partners-with-pylon-protocol-to-support-terra-ecosystem-2659326,CoinQuora,28.Oct.21
Actor Matt Damon plugs Crypto.com in global TV spot ,,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",https://www.investing.com/news/cryptocurrency-news/12/news/cryptocurrency-news/actor-matt-damon-plugs-cryptocom-in-global-tv-spot-2659321,Cointelegraph,28.Oct.21
Wharton accepts crypto payments for blockchain program tuition fees,,"{'neg': 0.0, 'neu': 0.777, 'pos': 0.223, 'compound': 0.3182}",https://www.investing.com/news/cryptocurrency-news/13/news/cryptocurrency-news/wharton-accepts-crypto-payments-for-blockchain-program-tuition-fees-2659301,Cointelegraph,28.Oct.21
P2P Marketplace Bistroo Becomes The World_ First Food-Ordering Platform to Embrace Crypto & Blockchain,,"{'neg': 0.0, 'neu': 0.85, 'pos': 0.15, 'compound': 0.3182}",https://www.investing.com/news/cryptocurrency-news/13/news/cryptocurrency-news/p2p-marketplace-bistroo-becomes-the-worlds-first-foodordering-platform-to-embrace-crypto--blockchain-2659286,DailyCoin,28.Oct.21
SubQuery Adds Ethereum Virtual Machine (EVM) Functionality in Integration with Moonbeam and Moonriver,,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",https://www.investing.com/news/cryptocurrency-news/13/news/cryptocurrency-news/subquery-adds-ethereum-virtual-machine-evm-functionality-in-integration-with-moonbeam-and-moonriver-2659285,DailyCoin,28.Oct.21
5 Days To Go! COTI Mainnet 2.0 Launch Commences on November 2,,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",https://www.investing.com/news/cryptocurrency-news/13/news/cryptocurrency-news/5-days-to-go-coti-mainnet-20-launch-commences-on-november-2-2659284,CoinQuora,28.Oct.21
Powers On Why US officials ignore ethics and STOCK Act by trading stocks?,,"{'neg': 0.172, 'neu': 0.828, 'pos': 0.0, 'compound': -0.3612}",https://www.investing.com/news/cryptocurrency-news/13/news/cryptocurrency-news/powers-on-why-us-officials-ignore-ethics-and-stock-act-by-trading-stocks-2659257,Cointelegraph,28.Oct.21
"Crypto Flipsider News  $700M Bitcoins Liquidated, ETH 2.0 Altair Goes Live, Coinbase Takes Over TikTok, DeFi Cream Finance Suffers $130M Hack",,"{'neg': 0.129, 'neu': 0.871, 'pos': 0.0, 'compound': -0.4767}",https://www.investing.com/news/cryptocurrency-news/13/news/cryptocurrency-news/crypto-flipsider-news---700m-bitcoins-liquidated-eth-20-altair-goes-live-coinbase-takes-over-tiktok-defi-cream-finance-suffers-130m-hack-2659218,DailyCoin,28.Oct.21
"Big News Is Coming for Bitcoin, Keep Watch on November 16",,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",https://www.investing.com/news/cryptocurrency-news/13/news/cryptocurrency-news/big-news-is-coming-for-bitcoin-keep-watch-on-november-16-2659212,CoinQuora,28.Oct.21
"Eth2_ Altair upgrade goes off smoothly, with 98.7% of nodes now upgraded",,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",https://www.investing.com/news/cryptocurrency-news/13/news/cryptocurrency-news/eth2s-altair-upgrade-goes-off-smoothly-with-987-of-nodes-now-upgraded-2659208,Cointelegraph,28.Oct.21
Polker Announces NFT Giveaway Competition To Celebrate Its Testnet Game Launch,,"{'neg': 0.0, 'neu': 0.73, 'pos': 0.27, 'compound': 0.5719}",https://www.investing.com/news/cryptocurrency-news/13/news/cryptocurrency-news/polker-announces-nft-giveaway-competition-to-celebrate-its-testnet-game-launch-2659158,CoinQuora,28.Oct.21
"Bistroo Accepts Multiple Cryptos For Payment, F&B Sector Spellbound",,"{'neg': 0.0, 'neu': 0.777, 'pos': 0.223, 'compound': 0.3182}",https://www.investing.com/news/cryptocurrency-news/13/news/cryptocurrency-news/bistroo-accepts-multiple-cryptos-for-payment-fb-sector-spellbound-2659157,CoinQuora,28.Oct.21
Thailand_ biggest shopping center trialing digital currency,,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",https://www.investing.com/news/cryptocurrency-news/13/news/cryptocurrency-news/thailands-biggest-shopping-center-trialing-digital-currency-2659123,Cointelegraph,28.Oct.21
"Wolf of Wall Street: Jordan Belfort Raises $422,000 for Charity via NFT Auction",,"{'neg': 0.0, 'neu': 0.811, 'pos': 0.189, 'compound': 0.4215}",https://www.investing.com/news/cryptocurrency-news/13/news/cryptocurrency-news/wolf-of-wall-street-jordan-belfort-raises-422000-for-charity-via-nft-auction-2659081,CoinQuora,28.Oct.21
Can_ Live Without Oracles,,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",https://www.investing.com/news/cryptocurrency-news/13/news/cryptocurrency-news/cant-live-without-oracles-2659005,DailyCoin,28.Oct.21
Smart Exchange Ecosystem Unizen Doubles Down On Its Advisory Board,,"{'neg': 0.0, 'neu': 0.769, 'pos': 0.231, 'compound': 0.4019}",https://www.investing.com/news/cryptocurrency-news/13/news/cryptocurrency-news/smart-exchange-ecosystem-unizen-doubles-down-on-its-advisory-board-2658792,DailyCoin,28.Oct.21
Eightcap and BKForex Will Organise One of The Biggest Crypto Trading Events of the Year  CryptoFest 2021,,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",https://www.investing.com/news/cryptocurrency-news/13/news/cryptocurrency-news/eightcap-and-bkforex-will-organise-one-of-the-biggest-crypto-trading-events-of-the-year--cryptofest-2021-2658790,DailyCoin,28.Oct.21
Breaking: Portal Announces Mid-November Public Equity Sale With Republic.co,,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",https://www.investing.com/news/cryptocurrency-news/13/news/cryptocurrency-news/breaking-portal-announces-midnovember-public-equity-sale-with-republicco-2658788,CoinQuora,28.Oct.21
Volt Equity_ _itcoin revolution ETF goes live on NYSE today ,,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",https://www.investing.com/news/cryptocurrency-news/13/news/cryptocurrency-news/volt-equitys-bitcoin-revolution-etf-goes-live-on-nyse-today-2658765,Cointelegraph,28.Oct.21
New Bitcoin hash rate highs remove any trace of China mining ban,,"{'neg': 0.247, 'neu': 0.753, 'pos': 0.0, 'compound': -0.5574}",https://www.investing.com/news/cryptocurrency-news/14/news/cryptocurrency-news/new-bitcoin-hash-rate-highs-remove-any-trace-of-china-mining-ban-2658732,Cointelegraph,28.Oct.21
Bitpanda taps former JP Morgan exec to lead fully-regulated crypto exchange ,,"{'neg': 0.0, 'neu': 0.798, 'pos': 0.202, 'compound': 0.368}",https://www.investing.com/news/cryptocurrency-news/14/news/cryptocurrency-news/bitpanda-taps-former-jp-morgan-exec-to-lead-fullyregulated-crypto-exchange-2658721,Cointelegraph,28.Oct.21
Bitcoin edges back above $60K as El Salvador buys the dip,,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",https://www.investing.com/news/cryptocurrency-news/14/news/cryptocurrency-news/bitcoin-edges-back-above-60k-as-el-salvador-buys-the-dip-2658870,Investing.com,28.Oct.21
New Markets and Businesses Turn to Blockchain Technology,,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",https://www.investing.com/news/cryptocurrency-news/14/news/cryptocurrency-news/new-markets-and-businesses-turn-to-blockchain-technology-2658710,DailyCoin,28.Oct.21
"El Salvador Buys the Dip, Now Holds 1120 Bitcoin",,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",https://www.investing.com/news/cryptocurrency-news/14/news/cryptocurrency-news/el-salvador-buys-the-dip-now-holds-1120-bitcoin-2658689,CoinQuora,28.Oct.21
OpenSwap Announces New _pot Price Queue Feature to Ensure Zero Slippage For Crypto Swaps,,"{'neg': 0.0, 'neu': 0.833, 'pos': 0.167, 'compound': 0.3818}",https://www.investing.com/news/cryptocurrency-news/14/news/cryptocurrency-news/openswap-announces-new-spot-price-queue-feature-to-ensure-zero-slippage-for-crypto-swaps-2658672,DailyCoin,28.Oct.21
Upbit to Compensate Investors for Polygon Mis-Deposits by October 17,,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",https://www.investing.com/news/cryptocurrency-news/14/news/cryptocurrency-news/upbit-to-compensate-investors-for-polygon-misdeposits-by-october-17-2658671,CoinQuora,28.Oct.21
"1,256 Colored Shape NFTs Just Sold Out In One Hour",,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",https://www.investing.com/news/cryptocurrency-news/14/news/cryptocurrency-news/1256-colored-shape-nfts-just-sold-out-in-one-hour-2658638,DailyCoin,28.Oct.21
Understanding the Fundamentals of Coinovy: Crypto-to-Fiat,,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",https://www.investing.com/news/cryptocurrency-news/14/news/cryptocurrency-news/understanding-the-fundamentals-of-coinovy-cryptotofiat-2658637,CoinQuora,28.Oct.21
Bitcoin Falls Over 5% but Remains One of the World_ Top Ten Largest Assets,,"{'neg': 0.0, 'neu': 0.738, 'pos': 0.262, 'compound': 0.5023}",https://www.investing.com/news/cryptocurrency-news/14/news/cryptocurrency-news/bitcoin-falls-over-5-but-remains-one-of-the-worlds-top-ten-largest-assets-2658622,DailyCoin,28.Oct.21
Introducing Barchart for Excel  Barchart Launches Excel Service to Unlock the Power of Barchart.com,,"{'neg': 0.0, 'neu': 0.684, 'pos': 0.316, 'compound': 0.7184}",https://www.investing.com/news/cryptocurrency-news/14/news/cryptocurrency-news/introducing-barchart-for-excel--barchart-launches-excel-service-to-unlock-the-power-of-barchartcom-2658621,DailyCoin,28.Oct.21
Three GameStation IDOs Democratize $GAMER Public Sales for Gaming Community,,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",https://www.investing.com/news/cryptocurrency-news/14/news/cryptocurrency-news/three-gamestation-idos-democratize-gamer-public-sales-for-gaming-community-2658620,CoinQuora,28.Oct.21
ACCOINTING.com Makes Calculating Your Crypto Taxes Easier than Ever Before,,"{'neg': 0.0, 'neu': 0.763, 'pos': 0.237, 'compound': 0.4215}",https://www.investing.com/news/cryptocurrency-news/14/news/cryptocurrency-news/accointingcom-makes-calculating-your-crypto-taxes-easier-than-ever-before-2658619,BTC Peers,28.Oct.21
"Nifty News: Wolf snaps up Punk, Disney NFTs, Economist mag cover fetches $422K...",,"{'neg': 0.0, 'neu': 0.816, 'pos': 0.184, 'compound': 0.4019}",https://www.investing.com/news/cryptocurrency-news/14/news/cryptocurrency-news/nifty-news-wolf-snaps-up-punk-disney-nfts-economist-mag-cover-fetches-422k-2658605,Cointelegraph,28.Oct.21
Shiba Inu Flips Dogecoin  Will SHIB Upturn Ripple (XRP) Soon?,,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",https://www.investing.com/news/cryptocurrency-news/14/news/cryptocurrency-news/shiba-inu-flips-dogecoin--will-shib-upturn-ripple-xrp-soon-2658592,CoinQuora,28.Oct.21
SEO and Brand Mentions: A New Day in Search Engine Marketing,,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",https://www.investing.com/news/cryptocurrency-news/14/news/cryptocurrency-news/seo-and-brand-mentions-a-new-day-in-search-engine-marketing-2658591,BTC Peers,28.Oct.21
FantomStarter offers GameFi projects insider access to the Metaverse on Fantom,,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",https://www.investing.com/news/cryptocurrency-news/14/news/cryptocurrency-news/fantomstarter-offers-gamefi-projects-insider-access-to-the-metaverse-on-fantom-2658564,BTC Peers,28.Oct.21
"OKB (OKB): Price Updates, Recent Developments, Future Events, Community",,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",https://www.investing.com/news/cryptocurrency-news/15/news/cryptocurrency-news/okb-okb-price-updates-recent-developments-future-events-community-2658541,DailyCoin,28.Oct.21
